//X Y Z isTree Original_cloud_index
10477
-8.87361050 -0.41685215 -0.15506002 0.000000 0.000000
-0.96748555 -0.04870068 -0.15342844 0.000000 0.000000
-1.24286556 -0.06256258 -0.15279768 0.000000 0.000000
-1.76560152 -0.08887573 -0.15466547 0.000000 0.000000
-2.94379187 -0.14818273 -0.15447271 0.000000 0.000000
-8.86492062 -0.44623676 -0.15493345 0.000000 0.000000
-0.96565485 -0.05185495 -0.15316483 0.000000 0.000000
-1.26226926 -0.06778292 -0.15521024 0.000000 0.000000
-1.76342714 -0.09469473 -0.15450193 0.000000 0.000000
-2.94161844 -0.15796272 -0.15438557 0.000000 0.000000
-8.85261059 -0.47537863 -0.15474528 0.000000 0.000000
-0.97230339 -0.05548193 -0.15424801 0.000000 0.000000
-1.24716222 -0.07116602 -0.15338114 0.000000 0.000000
-1.76206160 -0.10054740 -0.15441096 0.000000 0.000000
-2.93725228 -0.16760656 -0.15418506 0.000000 0.000000
-8.84712124 -0.50483763 -0.15467806 0.000000 0.000000
-0.96394783 -0.05824824 -0.15295260 0.000000 0.000000
-1.25484502 -0.07582621 -0.15435639 0.000000 0.000000
-1.75782478 -0.10621965 -0.15407002 0.000000 0.000000
-2.93784380 -0.17752437 -0.15424648 0.000000 0.000000
-8.84572506 -0.53451842 -0.15468411 0.000000 0.000000
-0.97315961 -0.06208029 -0.15444641 0.000000 0.000000
-1.25619233 -0.08013566 -0.15455432 0.000000 0.000000
-1.76127446 -0.11235612 -0.15440454 0.000000 0.000000
-2.93080235 -0.18696325 -0.15390883 0.000000 0.000000
-8.85940838 -0.56516391 -0.15495566 0.000000 0.000000
-0.97621667 -0.06556242 -0.15496559 0.000000 0.000000
-1.26016057 -0.08463201 -0.15507658 0.000000 0.000000
-1.74793792 -0.11739100 -0.15326902 0.000000 0.000000
-2.94587374 -0.19784401 -0.15473425 0.000000 0.000000
-8.84069157 -0.59373820 -0.15466224 0.000000 0.000000
-0.97650170 -0.06887112 -0.15504663 0.000000 0.000000
-1.24728107 -0.08796876 -0.15352705 0.000000 0.000000
-1.75646269 -0.12388053 -0.15405206 0.000000 0.000000
-2.93264318 -0.20683467 -0.15407486 0.000000 0.000000
-8.84302902 -0.62368482 -0.15473884 0.000000 0.000000
-0.96753943 -0.07149993 -0.15366082 0.000000 0.000000
-1.24888909 -0.09229130 -0.15376221 0.000000 0.000000
-1.77100396 -0.13087492 -0.15536503 0.000000 0.000000
-2.93589354 -0.21695878 -0.15428299 0.000000 0.000000
-8.84158134 -0.65338159 -0.15475099 0.000000 0.000000
-0.98276114 -0.07593863 -0.15611783 0.000000 0.000000
-1.26062310 -0.09740922 -0.15524623 0.000000 0.000000
-1.74207985 -0.13461173 -0.15286633 0.000000 0.000000
-2.93541265 -0.22682138 -0.15429682 0.000000 0.000000
-8.83349228 -0.68257010 -0.15464859 0.000000 0.000000
-0.97737741 -0.07882003 -0.15530370 0.000000 0.000000
-1.24564147 -0.10045403 -0.15344185 0.000000 0.000000
-1.75509763 -0.14153883 -0.15404943 0.000000 0.000000
-2.93635201 -0.23680039 -0.15438704 0.000000 0.000000
-8.84087467 -0.71296722 -0.15481882 0.000000 0.000000
-0.96445262 -0.08103328 -0.15329228 0.000000 0.000000
-1.25114262 -0.10512096 -0.15416205 0.000000 0.000000
-1.75026166 -0.14705692 -0.15366738 0.000000 0.000000
-2.93917179 -0.24694911 -0.15457797 0.000000 0.000000
-8.82940674 -0.74184644 -0.15466067 0.000000 0.000000
-0.97628999 -0.08532522 -0.15521833 0.000000 0.000000
-1.24764776 -0.10904119 -0.15377560 0.000000 0.000000
-1.75590348 -0.15346143 -0.15420701 0.000000 0.000000
-2.92175174 -0.25535357 -0.15370598 0.000000 0.000000
-8.82705212 -0.77146155 -0.15466386 0.000000 0.000000
-0.95247704 -0.08646286 -0.15147761 0.000000 0.000000
-1.24478340 -0.11299752 -0.15346840 0.000000 0.000000
-1.76010454 -0.15977673 -0.15462212 0.000000 0.000000
-2.93520951 -0.26644906 -0.15446009 0.000000 0.000000
-8.81805706 -0.80047542 -0.15455242 0.000000 0.000000
-0.97067446 -0.09139709 -0.15441950 0.000000 0.000000
-1.24040234 -0.11679422 -0.15297568 0.000000 0.000000
-1.74023402 -0.16385753 -0.15292394 0.000000 0.000000
-2.92263794 -0.27519071 -0.15384622 0.000000 0.000000
-8.82779694 -0.83121067 -0.15477110 0.000000 0.000000
-0.97053951 -0.09466832 -0.15444766 0.000000 0.000000
-1.24107504 -0.12105688 -0.15310784 0.000000 0.000000
-1.75695097 -0.17137644 -0.15444258 0.000000 0.000000
-2.93100595 -0.28589606 -0.15433629 0.000000 0.000000
-8.82460976 -0.86076975 -0.15476495 0.000000 0.000000
-0.96559864 -0.09745574 -0.15371253 0.000000 0.000000
-1.23971248 -0.12512144 -0.15299062 0.000000 0.000000
-1.75711071 -0.17734131 -0.15450802 0.000000 0.000000
-2.93390250 -0.29611233 -0.15454024 0.000000 0.000000
-8.80463696 -0.88863260 -0.15446605 0.000000 0.000000
-0.97231287 -0.10142772 -0.15483463 0.000000 0.000000
-1.25591671 -0.13101213 -0.15504371 0.000000 0.000000
-1.74674630 -0.18221346 -0.15364951 0.000000 0.000000
-2.92110276 -0.30471754 -0.15391897 0.000000 0.000000
-8.80877781 -0.91889578 -0.15459187 0.000000 0.000000
-0.96776462 -0.10423446 -0.15416512 0.000000 0.000000
-1.24465549 -0.13405740 -0.15370813 0.000000 0.000000
-1.73542798 -0.18691674 -0.15270817 0.000000 0.000000
-2.93151927 -0.31574345 -0.15452275 0.000000 0.000000
-8.80249214 -0.94808495 -0.15453649 0.000000 0.000000
-0.96511012 -0.10722313 -0.15379867 0.000000 0.000000
-1.23830593 -0.13757502 -0.15298009 0.000000 0.000000
-1.75106430 -0.19454215 -0.15414062 0.000000 0.000000
-2.92227435 -0.32466286 -0.15409195 0.000000 0.000000
-8.79694653 -0.97733527 -0.15449578 0.000000 0.000000
-0.96640962 -0.11064893 -0.15406401 0.000000 0.000000
-1.24124181 -0.14211580 -0.15340079 0.000000 0.000000
-1.75514197 -0.20095474 -0.15455800 0.000000 0.000000
-2.93894291 -0.33649385 -0.15502951 0.000000 0.000000
-8.80496883 -1.00812364 -0.15469517 0.000000 0.000000
-0.96731776 -0.11403994 -0.15426888 0.000000 0.000000
-1.24959004 -0.14731784 -0.15449269 0.000000 0.000000
-1.75347686 -0.20672254 -0.15447153 0.000000 0.000000
-2.92138457 -0.34441063 -0.15416335 0.000000 0.000000
-8.79416847 -1.03677046 -0.15456562 0.000000 0.000000
-0.98364764 -0.11931028 -0.15693609 0.000000 0.000000
-1.25062823 -0.15169336 -0.15468307 0.000000 0.000000
-1.74917495 -0.21216394 -0.15415436 0.000000 0.000000
-2.92493677 -0.35477647 -0.15441270 0.000000 0.000000
-8.79854870 -1.06720865 -0.15470463 0.000000 0.000000
-0.97591633 -0.12169409 -0.15576683 0.000000 0.000000
-1.25521386 -0.15652174 -0.15531428 0.000000 0.000000
-1.73949051 -0.21690971 -0.15336411 0.000000 0.000000
-2.91114521 -0.36301184 -0.15374801 0.000000 0.000000
-8.79373455 -1.09655464 -0.15468375 0.000000 0.000000
-0.97037971 -0.12430918 -0.15494877 0.000000 0.000000
-1.23323154 -0.15798147 -0.15265897 0.000000 0.000000
-1.75224245 -0.22446865 -0.15455388 0.000000 0.000000
-2.93020940 -0.37537050 -0.15482046 0.000000 0.000000
-8.77912903 -1.12463844 -0.15449230 0.000000 0.000000
-0.97637415 -0.12840585 -0.15597382 0.000000 0.000000
-1.25035572 -0.16443799 -0.15484612 0.000000 0.000000
-1.73087895 -0.22763303 -0.15273601 0.000000 0.000000
-2.91541076 -0.38341430 -0.15410562 0.000000 0.000000
-8.78801060 -1.15573728 -0.15471591 0.000000 0.000000
-0.97037625 -0.13092829 -0.15508492 0.000000 0.000000
-1.24367714 -0.16780350 -0.15408783 0.000000 0.000000
-1.74485207 -0.23542467 -0.15403780 0.000000 0.000000
-2.91478586 -0.39327833 -0.15414143 0.000000 0.000000
-8.75501442 -1.18127286 -0.15420388 0.000000 0.000000
-0.96255702 -0.13316081 -0.15390575 0.000000 0.000000
-1.23980486 -0.17151548 -0.15367845 0.000000 0.000000
-1.75525379 -0.24282303 -0.15502709 0.000000 0.000000
-2.91186023 -0.40282881 -0.15405726 0.000000 0.000000
-8.76838112 -1.21302402 -0.15451007 0.000000 0.000000
-0.96435082 -0.13670568 -0.15426499 0.000000 0.000000
-1.24093902 -0.17591462 -0.15389128 0.000000 0.000000
-1.74685192 -0.24763249 -0.15435749 0.000000 0.000000
-2.91347528 -0.41301215 -0.15421510 0.000000 0.000000
-8.75950718 -1.24174142 -0.15442619 0.000000 0.000000
-0.95254189 -0.13829111 -0.15244927 0.000000 0.000000
-1.24503231 -0.18075518 -0.15447319 0.000000 0.000000
-1.74943507 -0.25398493 -0.15466011 0.000000 0.000000
-2.90645599 -0.42196253 -0.15391758 0.000000 0.000000
-8.75896168 -1.27163589 -0.15449087 0.000000 0.000000
-0.96666467 -0.14365244 -0.15478574 0.000000 0.000000
-1.23446429 -0.18344915 -0.15323745 0.000000 0.000000
-1.73996234 -0.25856933 -0.15389845 0.000000 0.000000
-2.90676856 -0.43196407 -0.15400997 0.000000 0.000000
-8.74777508 -1.29997432 -0.15436956 0.000000 0.000000
-0.95953512 -0.14588280 -0.15372160 0.000000 0.000000
-1.24545157 -0.18935205 -0.15467925 0.000000 0.000000
-1.74693406 -0.26559490 -0.15459299 0.000000 0.000000
-2.90138721 -0.44111204 -0.15380235 0.000000 0.000000
-8.75099945 -1.33045709 -0.15450431 0.000000 0.000000
-0.95829427 -0.14898308 -0.15360196 0.000000 0.000000
-1.25126898 -0.19453096 -0.15548189 0.000000 0.000000
-1.74823582 -0.27179289 -0.15478796 0.000000 0.000000
-2.90737009 -0.45199993 -0.15419896 0.000000 0.000000
-8.73616123 -1.35818434 -0.15432186 0.000000 0.000000
-0.94154328 -0.14961368 -0.15099655 0.000000 0.000000
-1.22495425 -0.19464843 -0.15229228 0.000000 0.000000
-1.72726083 -0.27446625 -0.15301146 0.000000 0.000000
-2.89478016 -0.45998812 -0.15361217 0.000000 0.000000
-8.73408508 -1.38786876 -0.15436652 0.000000 0.000000
-0.96400821 -0.15649895 -0.15468256 0.000000 0.000000
-1.23488522 -0.20047365 -0.15360965 0.000000 0.000000
-1.73585629 -0.28180224 -0.15385573 0.000000 0.000000
-2.89247179 -0.46956944 -0.15357235 0.000000 0.000000
-8.72898102 -1.41707969 -0.15435943 0.000000 0.000000
-0.95155317 -0.15775324 -0.15276808 0.000000 0.000000
-1.23353589 -0.20450173 -0.15352623 0.000000 0.000000
-1.73555529 -0.28772902 -0.15391369 0.000000 0.000000
-2.89068389 -0.47923198 -0.15356186 0.000000 0.000000
-8.72847080 -1.44704950 -0.15443534 0.000000 0.000000
-0.95640266 -0.16185382 -0.15363289 0.000000 0.000000
-1.24986088 -0.21151632 -0.15564543 0.000000 0.000000
-1.72379363 -0.29172087 -0.15295652 0.000000 0.000000
-2.89522195 -0.48996389 -0.15388934 0.000000 0.000000
-8.69854259 -1.47207081 -0.15399227 0.000000 0.000000
-0.96203446 -0.16612671 -0.15462618 0.000000 0.000000
-1.23504794 -0.21327141 -0.15388896 0.000000 0.000000
-1.72842181 -0.29846856 -0.15345512 0.000000 0.000000
-2.88499904 -0.49818942 -0.15343389 0.000000 0.000000
-8.71998596 -1.50579071 -0.15446039 0.000000 0.000000
-0.96063143 -0.16920324 -0.15449098 0.000000 0.000000
-1.23315978 -0.21720570 -0.15374357 0.000000 0.000000
-1.74240363 -0.30690265 -0.15478696 0.000000 0.000000
-2.89733553 -0.51032948 -0.15418012 0.000000 0.000000
-8.70198631 -1.53274620 -0.15423171 0.000000 0.000000
-0.94901919 -0.17044044 -0.15271452 0.000000 0.000000
-1.24207640 -0.22307247 -0.15494762 0.000000 0.000000
-1.72941160 -0.31059611 -0.15372446 0.000000 0.000000
-2.90687442 -0.52206421 -0.15478000 0.000000 0.000000
-8.70250416 -1.56293845 -0.15433291 0.000000 0.000000
-0.95200890 -0.17427424 -0.15328878 0.000000 0.000000
-1.24300492 -0.22754382 -0.15515774 0.000000 0.000000
-1.72192156 -0.31521404 -0.15315177 0.000000 0.000000
-2.88563538 -0.52824289 -0.15374254 0.000000 0.000000
-8.68951225 -1.59069753 -0.15419623 0.000000 0.000000
-0.96576744 -0.18014149 -0.15560050 0.000000 0.000000
-1.24534047 -0.23228934 -0.15554562 0.000000 0.000000
-1.73283744 -0.32322058 -0.15421817 0.000000 0.000000
-2.89189935 -0.53941667 -0.15417178 0.000000 0.000000
-8.69158840 -1.62121403 -0.15432866 0.000000 0.000000
-0.96786755 -0.18389331 -0.15603733 0.000000 0.000000
-1.22001028 -0.23180005 -0.15247805 0.000000 0.000000
-1.72997499 -0.32869253 -0.15406063 0.000000 0.000000
-2.89424944 -0.54990286 -0.15439449 0.000000 0.000000
-8.67991447 -1.64917016 -0.15421867 0.000000 0.000000
-0.94559073 -0.18294771 -0.15254395 0.000000 0.000000
-1.21867764 -0.23578307 -0.15240943 0.000000 0.000000
-1.72163045 -0.33309162 -0.15341611 0.000000 0.000000
-2.90279675 -0.56161720 -0.15495002 0.000000 0.000000
-8.67922401 -1.67920852 -0.15430558 0.000000 0.000000
-0.94824445 -0.18676159 -0.15307219 0.000000 0.000000
-1.23363924 -0.24297155 -0.15438157 0.000000 0.000000
-1.73916543 -0.34253752 -0.15508014 0.000000 0.000000
-2.87763453 -0.56676483 -0.15370744 0.000000 0.000000
-8.67724419 -1.70902753 -0.15437138 0.000000 0.000000
-0.96387672 -0.19319974 -0.15569937 0.000000 0.000000
-1.21200061 -0.24293377 -0.15177472 0.000000 0.000000
-1.73352456 -0.34746817 -0.15468016 0.000000 0.000000
-2.87183022 -0.57563049 -0.15349965 0.000000 0.000000
-8.66737175 -1.73729050 -0.15429850 0.000000 0.000000
-0.95279229 -0.19430310 -0.15401322 0.000000 0.000000
-1.23521590 -0.25189778 -0.15478678 0.000000 0.000000
-1.73027158 -0.35285458 -0.15449460 0.000000 0.000000
-2.88877511 -0.58910841 -0.15451005 0.000000 0.000000
-8.64864540 -1.76371980 -0.15406954 0.000000 0.000000
-0.93836379 -0.19463995 -0.15178557 0.000000 0.000000
-1.20297658 -0.24952720 -0.15085080 0.000000 0.000000
-1.71677077 -0.35610089 -0.15339486 0.000000 0.000000
-2.88610768 -0.59865040 -0.15447387 0.000000 0.000000
-8.65147972 -1.79453182 -0.15422636 0.000000 0.000000
-0.95409477 -0.20124182 -0.15443841 0.000000 0.000000
-1.23843431 -0.26121596 -0.15540610 0.000000 0.000000
-1.73090911 -0.36509088 -0.15476665 0.000000 0.000000
-2.88139844 -0.60775709 -0.15433002 0.000000 0.000000
-8.64989090 -1.82447255 -0.15430620 0.000000 0.000000
-0.94861531 -0.20341048 -0.15366100 0.000000 0.000000
-1.21788120 -0.26114884 -0.15293598 0.000000 0.000000
-1.73071420 -0.37111500 -0.15485960 0.000000 0.000000
-2.87564731 -0.61662167 -0.15413184 0.000000 0.000000
-8.63706303 -1.85203528 -0.15418728 0.000000 0.000000
-0.95315737 -0.20772953 -0.15450868 0.000000 0.000000
-1.24270570 -0.27083322 -0.15616648 0.000000 0.000000
-1.71675360 -0.37414643 -0.15372182 0.000000 0.000000
-2.88532257 -0.62882239 -0.15476255 0.000000 0.000000
-8.63963509 -1.88290775 -0.15434504 0.000000 0.000000
-0.95880812 -0.21233092 -0.15553921 0.000000 0.000000
-1.22517824 -0.27131939 -0.15407732 0.000000 0.000000
-1.73804915 -0.38489616 -0.15574335 0.000000 0.000000
-2.87656069 -0.63702297 -0.15440629 0.000000 0.000000
-8.62668896 -1.91040599 -0.15422730 0.000000 0.000000
-0.94991082 -0.21370415 -0.15421124 0.000000 0.000000
-1.23029816 -0.27678370 -0.15483703 0.000000 0.000000
-1.72775781 -0.38869861 -0.15493707 0.000000 0.000000
-2.86570430 -0.64470571 -0.15393871 0.000000 0.000000
-8.62496948 -1.94038403 -0.15431201 0.000000 0.000000
-0.94826382 -0.21667643 -0.15406094 0.000000 0.000000
-1.24600816 -0.28471044 -0.15693344 0.000000 0.000000
-1.70556724 -0.38971877 -0.15306345 0.000000 0.000000
-2.85624886 -0.65264726 -0.15354747 0.000000 0.000000
-8.60365677 -1.96591890 -0.15404777 0.000000 0.000000
-0.95540673 -0.22168173 -0.15534130 0.000000 0.000000
-1.22884226 -0.28512660 -0.15489095 0.000000 0.000000
-1.71549439 -0.39804384 -0.15407324 0.000000 0.000000
-2.86114383 -0.66386729 -0.15392940 0.000000 0.000000
-8.60293102 -1.99612629 -0.15415373 0.000000 0.000000
-0.94234568 -0.22198339 -0.15333782 0.000000 0.000000
-1.22181022 -0.28781539 -0.15412535 0.000000 0.000000
-1.70635271 -0.40195650 -0.15337238 0.000000 0.000000
-2.86888027 -0.67580694 -0.15446666 0.000000 0.000000
-8.60093403 -2.02607656 -0.15423881 0.000000 0.000000
-0.96084458 -0.22974408 -0.15647241 0.000000 0.000000
-1.23652053 -0.29565996 -0.15610515 0.000000 0.000000
-1.70803618 -0.40840238 -0.15364592 0.000000 0.000000
-2.85260892 -0.68207705 -0.15371284 0.000000 0.000000
-8.58651829 -2.05309153 -0.15410286 0.000000 0.000000
-0.93252307 -0.22628023 -0.15198299 0.000000 0.000000
-1.22021925 -0.29609078 -0.15417165 0.000000 0.000000
-1.72305250 -0.41810519 -0.15512192 0.000000 0.000000
-2.85984302 -0.69395167 -0.15422715 0.000000 0.000000
-8.58573437 -2.08336067 -0.15421329 0.000000 0.000000
-0.94528180 -0.23273490 -0.15418872 0.000000 0.000000
-1.20977879 -0.29785588 -0.15297784 0.000000 0.000000
-1.71054721 -0.42114851 -0.15412237 0.000000 0.000000
-2.86546898 -0.70549828 -0.15465726 0.000000 0.000000
-8.57207584 -2.11050415 -0.15409420 0.000000 0.000000
-0.95000529 -0.23727894 -0.15508808 0.000000 0.000000
-1.21967995 -0.30463448 -0.15435815 0.000000 0.000000
-1.70673001 -0.42628297 -0.15390635 0.000000 0.000000
-2.83807826 -0.70885521 -0.15330632 0.000000 0.000000
-8.57603073 -2.14200020 -0.15429354 0.000000 0.000000
-0.94577956 -0.23959517 -0.15452851 0.000000 0.000000
-1.22315121 -0.30986199 -0.15492807 0.000000 0.000000
-1.70405924 -0.43169081 -0.15379515 0.000000 0.000000
-2.83997798 -0.71945411 -0.15353838 0.000000 0.000000
-8.55692291 -2.16773272 -0.15407965 0.000000 0.000000
-0.94158047 -0.24189383 -0.15397409 0.000000 0.000000
-1.21744227 -0.31276327 -0.15433691 0.000000 0.000000
-1.69380677 -0.43514222 -0.15300067 0.000000 0.000000
-2.84483218 -0.73084289 -0.15393242 0.000000 0.000000
-8.54346371 -2.19483209 -0.15396893 0.000000 0.000000
-0.94898272 -0.24719018 -0.15531920 0.000000 0.000000
-1.22227585 -0.31837735 -0.15508412 0.000000 0.000000
-1.69890726 -0.44252986 -0.15359455 0.000000 0.000000
-2.84928679 -0.74217969 -0.15430723 0.000000 0.000000
-8.52800083 -2.22136617 -0.15382363 0.000000 0.000000
-0.94733799 -0.25015649 -0.15518641 0.000000 0.000000
-1.21883595 -0.32184896 -0.15478371 0.000000 0.000000
-1.69329393 -0.44713554 -0.15322174 0.000000 0.000000
-2.83525968 -0.74868590 -0.15368265 0.000000 0.000000
-8.53152466 -2.25285625 -0.15402257 0.000000 0.000000
-0.92570418 -0.24776691 -0.15177774 0.000000 0.000000
-1.21308947 -0.32468626 -0.15419133 0.000000 0.000000
-1.70343947 -0.45592958 -0.15427724 0.000000 0.000000
-2.83481288 -0.75874436 -0.15379545 0.000000 0.000000
-8.52876186 -2.28274322 -0.15411000 0.000000 0.000000
-0.94958997 -0.25757498 -0.15583476 0.000000 0.000000
-1.20808089 -0.32769027 -0.15369350 0.000000 0.000000
-1.68579471 -0.45726946 -0.15281719 0.000000 0.000000
-2.83300281 -0.76844805 -0.15383618 0.000000 0.000000
-8.50952053 -2.30819559 -0.15390131 0.000000 0.000000
-0.94909388 -0.26085979 -0.15589601 0.000000 0.000000
-1.22083449 -0.33554807 -0.15545829 0.000000 0.000000
-1.69724357 -0.46648979 -0.15399593 0.000000 0.000000
-2.82785296 -0.77723932 -0.15369718 0.000000 0.000000
-8.50586891 -2.33785009 -0.15397616 0.000000 0.000000
-0.94223309 -0.26237500 -0.15491268 0.000000 0.000000
-1.20662892 -0.33599889 -0.15379195 0.000000 0.000000
-1.70080662 -0.47360802 -0.15446243 0.000000 0.000000
-2.83257151 -0.78876024 -0.15409650 0.000000 0.000000
-8.48368835 -2.36237502 -0.15371716 0.000000 0.000000
-0.93871951 -0.26479122 -0.15448013 0.000000 0.000000
-1.20118558 -0.33882686 -0.15324211 0.000000 0.000000
-1.69637764 -0.47850916 -0.15420504 0.000000 0.000000
-2.83044267 -0.79840285 -0.15412545 0.000000 0.000000
-8.48355007 -2.39301467 -0.15385915 0.000000 0.000000
-0.93827230 -0.26806444 -0.15455356 0.000000 0.000000
-1.20615363 -0.34459817 -0.15402244 0.000000 0.000000
-1.68919003 -0.48260170 -0.15369789 0.000000 0.000000
-2.81436563 -0.80406445 -0.15339595 0.000000 0.000000
-8.48150826 -2.42316747 -0.15396862 0.000000 0.000000
-0.92476308 -0.26756173 -0.15247522 0.000000 0.000000
-1.19622016 -0.34610245 -0.15290129 0.000000 0.000000
-1.68100774 -0.48636603 -0.15310091 0.000000 0.000000
-2.82101631 -0.81620479 -0.15390673 0.000000 0.000000
-8.46475124 -2.44910669 -0.15381260 0.000000 0.000000
-0.93890387 -0.27506793 -0.15495795 0.000000 0.000000
-1.19744635 -0.35081235 -0.15320751 0.000000 0.000000
-1.68167806 -0.49267629 -0.15331155 0.000000 0.000000
-2.81134796 -0.82363236 -0.15352905 0.000000 0.000000
-8.46002579 -2.47850895 -0.15387689 0.000000 0.000000
-0.93506020 -0.27734938 -0.15447618 0.000000 0.000000
-1.20734751 -0.35811287 -0.15462707 0.000000 0.000000
-1.68488479 -0.49975580 -0.15375578 0.000000 0.000000
-2.82225966 -0.83711398 -0.15427735 0.000000 0.000000
-8.44898605 -2.50606418 -0.15382804 0.000000 0.000000
-0.94937420 -0.28506166 -0.15699793 0.000000 0.000000
-1.19030511 -0.35740420 -0.15259703 0.000000 0.000000
-1.67615688 -0.50328737 -0.15311243 0.000000 0.000000
-2.81245017 -0.84447384 -0.15389504 0.000000 0.000000
-8.44501877 -2.53572392 -0.15390973 0.000000 0.000000
-0.92809081 -0.28206673 -0.15363383 0.000000 0.000000
-1.18687129 -0.36071569 -0.15231100 0.000000 0.000000
-1.68221426 -0.51126105 -0.15382148 0.000000 0.000000
-2.81478596 -0.85547394 -0.15417893 0.000000 0.000000
-8.43451500 -2.56343031 -0.15387408 0.000000 0.000000
-0.92818564 -0.28549853 -0.15380713 0.000000 0.000000
-1.19275212 -0.36687592 -0.15322268 0.000000 0.000000
-1.68171299 -0.51727432 -0.15393336 0.000000 0.000000
-2.80229807 -0.86195254 -0.15365234 0.000000 0.000000
-8.41810608 -2.58930635 -0.15373226 0.000000 0.000000
